index,input_text,given_label
23714,"You speak the truth, and I've managed to do home repair/remodeling/landscaping just as a property owner for a good 20 years without having pulled a permit once UNTIL this last December when a neighbor ratted me out on 6' fence in a 4' zone.  The gov't hacks I've had to deal with are complete idiots.

Turnabout is fair play same neighbor that ratted me out will be ratted on once my property markers are placed in the coming week.  They built an illegal fence over the property line, and will have to remove what they put in there eventually ... revenge will be mine!  :)

Good times!!!  ;)",1.0
13105,Does it matter? These two are worthless as a pair crap filled underwear.,0.8245614
11641,"It's called ""composure,"" idiot. Trump was his typical blathering self, foaming at the mouth and tripping over his words to get the next lie out.",0.8947368
29781,"It just came out in the news that the car driver was infatuated with Hitler. What is with the alt-right's obsession with Hitler and the Third Reich? Do they find emulation of Nazism glamorous? Are they not aware that many thousands of American troops from the Greatest Generation died to defeat Nazism. It is a shame that some among them carry the American flag. If the USA had dealt the final blow to the Third Reich instead of the Soviets, the greatest generation would have been happy to tear down every Nazi flag and put a US flag in its place.

What a deranged, self-contradicting, vile, repulsive, and anti-American bunch the alt-right is. They are a mental illness and need to be dealt with,",0.8
477,"Anyone who shoots, knows this is just silly talk.  Too much Hollywood.",0.525
33005,"i hope all you rubes get a repeal. that way you can piss and moan and groan about insurance you cannot afford, co-pays you cannot afford and kids kicked off health care well cause pre existing ya know. LOL all you republicans deserve it, and i will take every penny in dividends my insurance stocks give me.. i want more money and screw you dumb ass republicans.",0.8
12691,"Productive people (eg entrepreneurs, doctors, engineers, techies, architects, lawyers, etc.) tend to earn lots of money.  The current attitude of the provincial and federal Liberals (ie Mr Butts) is to tax the living crap out of them.  The problem is that the U.S. already taxes high income earners A LOT less.  What the current Liberals don't understand is that Wealthy people are the most mobile.  You just can't keep on increasing taxes on them without seriou repercussions.  Just like what Justin's daddy did, we're going to see another brain drain to greener pastures (eg United States, Hong Kong, Singapore, etc.).  Dumb, dumb, dumb...",1.0
5972,"Give me a break..........Trump the protector of racists.

Did you not hear and ready what he said on the day of the tragic event and his subsequent comments.

Where was your editorial criticizing Obama and the other democratic leaders who applauded and hosts racists groups like Black Lives Matter and the ultra far left who won't tolerate free speech on campuses if the views don't support their own narrow approach.  No comment because you hypocrites!!

Get a grip on life.   No one supports racists from the left or the right.

Condemn them both.",0.5483871
26566,"Just because you think it is a joke doesn't mean that it is appropriate for the president of the United States. This is something a  dumb flagging reality TV ""star"" would do to boost his ratings among the idiots who watch his show.",0.76811594
18362,"his new wife's two children's names are: bentley and aguilera...(eyeroll). 

he is a self-absorbed narcissist who happened to have gone through a rather nasty mid-life crisis. no sympathy for him whatsoever - only a prolonged jail sentence and permanent disbarment from practicing law. the guy is a loser and a jerk.",0.8596491
23943,"Sure, it's fun watching him make an ass of himself... until you stop to think about all the damage he is doing to the environment, the poor, the nation's reputation, the world, the middle class, etc. We'll need another Obama and a decade to get back to where we were at when Trump took office! You think cleaning up W's mess was difficult, wait until you see what the person who has to clean up Trump's mess has to contend with!",0.8
28916,"Trudeau has very low IQ, for example: 
""The budget will balance itself...""
""Fidel Castro was a remarkable leader...""
""I admire dictatorship China...""
Trudeau also is a terrorists' useful idiot. He gave away $10.5 million to a killer.",0.7692308
17253,There should be a disclosure in the article at some point revealing how much Discovery Communications paid the Dispatch to shill this crap.,0.9
7217,"“The only white guy that I despise is the Chump.”

The only one, huh? For one so evidently hung up on skin color, that seems unlikely at best.

“He is sick, vile and disgusting. He is dividing our country.”


That sounds more like Obama.",0.56578946
18396,"His crash is under way. The most glorious and horrendous political crash in modern history. You say that his supporters are firmly entrenched to support him. He is their leader, their Hitler, their Stalin. But there are a huge number of people who voted him that weren't those nutcases. They were bitter and angry ""average Americans"" and ""tried something new."" They are immediately streaming away from support of Trump's presidency - by the millions each and every day. Only three weeks in to his time of ""rule."" Don't get too optimistic el Duque and I am hoping that the millions who love him won't ruin their country by ""screaming"" their points for years and years afterward. An embarrassment for America worldwide - except maybe in Moscow. Look at today's polls. Trump is crashing AND despised by the media. You will be horribly disappointed when he is ""politically"" dead. A modern-day demon.",1.0
